population_share,accessibility_share
0.0006520333880360635,8.190553796979423e-11
0.0006527683952872236,8.214778689291685e-11
0.0006550923107943167,8.292090569993291e-11
0.0006566361589468466,8.34345121706737e-11
0.0006569787907576707,8.354849871451385e-11
0.0006618612716286845,8.520982529468393e-11
0.0006635917083889803,8.580417349184405e-11
0.0006671774199634061,8.70357476577973e-11
0.0006678124270409041,8.725532924048903e-11
0.0006706458172326033,8.825482233000228e-11
0.0006724789718072919,8.890845758491588e-11
0.0006739375532926684,8.943120375154988e-11
0.0006757574719319359,9.009022561131477e-11
0.0006760663974401234,9.02026757246647e-11
0.0006798144665410443,9.157255189279141e-11
0.0006807402329901526,9.191657450993448e-11
0.0006815667851897131,9.222397518260943e-11
0.0006829161961803831,9.272976955182979e-11
0.0006845321609868419,9.333592503450583e-11
0.0006875186898239001,9.446289338957389e-11
0.0006879611500491492,9.463567899867491e-11
0.0007175385641477216,1.0619259195298793e-10
0.0007210803222608694,1.0758475000268678e-10
0.0007239342585871521,1.087103157397296e-10
0.0007261995230834926,1.0961252194558106e-10
0.000726727593600814,1.0982284109313506e-10
0.0007273521395657377,1.1007158433980835e-10
0.0007294062956948988,1.1090358514676934e-10
0.0007310202824174116,1.1156606600498756e-10
0.0007351065247633671,1.1324433001803178e-10
0.0007355634815704162,1.1343202760951564e-10
0.0007368009024728742,1.1394059965591879e-10
0.0007383371506410737,1.1457345932049363e-10
0.0007391106049456734,1.1489224577349632e-10
0.0007409766051320965,1.1566332749613731e-10
0.0007461038840462574,1.1778693019752668e-10
0.0007590429115280346,1.2321091755097259e-10
0.0007611633321068944,1.2410373989425603e-10
0.0007615167725510896,1.2425693847087132e-10
0.0007631247140637643,1.249652105437528e-10
0.0007640787415069531,1.253931122588305e-10
0.00076455655982307,1.2560881623326124e-10
0.000772765900794316,1.2932092226984353e-10
0.0007756910891877479,1.3065410889675855e-10
0.0007780407525711199,1.3174388279929866e-10
0.0007795287531693797,1.3243557489643168e-10
0.0007910451022111537,1.3779849022720863e-10
0.0007956456400815428,1.3994945033495578e-10
0.0007976776296890884,1.4090182018429803e-10
0.0007981974335586547,1.411473639050451e-10
0.0008003673425125332,1.4217241889161144e-10
0.0008053541250957139,1.4452820929733365e-10
0.0008132152277476612,1.4827037403677424e-10
0.0008140103933097112,1.4864951675216324e-10
0.0008143017380848293,1.4878843429502195e-10
0.0008150137008581346,1.4912790878545808e-10
0.0008170588588725565,1.5011002620080372e-10
0.0008211502030724606,1.52111537954759e-10
0.0008217167905987067,1.523900184407185e-10
0.0008247768797358747,1.5390123472749078e-10
0.0008270207161816479,1.550105440302135e-10
0.0008296517067189401,1.563164460629531e-10
0.0008302510766713214,1.56616114326366e-10
0.000833352717408011,1.5817691924733822e-10
0.0008338980072997887,1.5845296690459482e-10
0.0008366968228765056,1.598699078269765e-10
0.0008394601214190647,1.6127321031336443e-10
0.0008437138715139552,1.6344671311214803e-10
0.0008454486137512113,1.6434606332513674e-10
0.0008497463391498411,1.6657600434315223e-10
0.0008518721608201107,1.6768507396736545e-10
0.0008531270285268626,1.6833975524916275e-10
0.0008544760546133422,1.6904356021818257e-10
0.00085466183387915,1.6914048374822162e-10
0.0008747566829463917,1.7964124345453894e-10
0.0008765702827702541,1.8060723429755618e-10
0.0008782687261580047,1.8153204790672873e-10
0.0008865698616692843,1.8606160316227767e-10
0.0008875239718413272,1.8658445372585352e-10
0.0008924580002396219,1.8929407829793672e-10
0.000893418376217588,1.8982781817062068e-10
0.0008940504612804491,1.9018011102221272e-10
0.0008952549244209914,1.9086509014570314e-10
0.0008960494573393565,1.9131861171570773e-10
0.0008983566422875416,1.9263564542142547e-10
0.0008992409921090623,1.9314046776932792e-10
0.0009001187410791869,1.9364614557303055e-10
0.0009022231044260044,1.9486493535432514e-10
0.0009028099100241364,1.9520673872715996e-10
0.0009051340953047859,1.9657382818631397e-10
0.0009057146912146632,1.9691561553914354e-10
0.0009155568977777087,2.027308226006349e-10
0.0009173504659782968,2.0379149349745484e-10
0.0009182837025491492,2.043456925477419e-10
0.00091868297448051,2.04584096999552e-10
0.0009191864212844822,2.048852148009088e-10
0.0009344212898556172,2.140142056596642e-10
0.0009369604076798568,2.155390606614726e-10
0.0009399828152928871,2.1736293994731933e-10
0.0009414745400946552,2.1826312493706026e-10
0.0009741549795631326,2.380672728519891e-10
0.0009783358350207575,2.4063475584206626e-10
0.0009967281060458116,2.5193326009520407e-10
0.0009974596976129063,2.5238351290499346e-10
0.0010004209703483977,2.542135077440379e-10
0.0010011235416297719,2.54650624420228e-10
0.0010028645901645314,2.55737413710871e-10
0.0010049430319172496,2.570355945106645e-10
0.0010061018637293206,2.5776192669223265e-10
0.0010083465869875359,2.591726924992132e-10
0.0010104975227195074,2.6053625071418516e-10
0.0010114903569354997,2.6116836283348746e-10
0.0010148418239946787,2.6330553468080585e-10
0.001017573042901873,2.650474941702961e-10
0.0010228789325180542,2.6843482041080673e-10
0.0010286710208449595,2.721592878017317e-10
0.0010293385508363098,2.7259023586307467e-10
0.0010300675752968292,2.7306378057806775e-10
0.0010330893187798197,2.750265825606176e-10
0.0010338831961901691,2.755459701947237e-10
0.0010357354680703686,2.767613467807837e-10
0.0010372979679391038,2.777865881486861e-10
0.001038751999337501,2.7874133541068935e-10
0.0010423414311131127,2.811216912335424e-10
